ID,Description,Media_Type,Download_URL,Contribution_ID,Language_IDs,size,File_Key
534c116fad85f7cfef20b4483b1f64eb,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_272.mp3,,35,1297408,EAEA0-BCE5-E301-C0FA-0_35_272.mp3
e588fcef07c48accc64ecfc353cbd94f,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_273.mp3,,35,107042,EAEA0-D273-2E30-A57F-0_35_273.mp3
37e0aced3868e97462f741e3ab05ab74,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_274.mp3,,35,120386,EAEA0-2D77-4448-187F-0_35_274.mp3
074a5078bc5fa107ba261570435cd24b,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_275.mp3,,35,108386,EAEA0-061D-A4C2-4443-0_35_275.mp3
7450303769743782592293771625e1d1,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_276.mp3,,35,1512448,EAEA0-1A77-9CA0-9350-0_35_276.mp3
3bcdcd78a9d1173ae4c6681af94f22e5,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_277.mp3,,35,1266688,EAEA0-843F-87AB-CEED-0_35_277.mp3
60c1345a65c57ff896d8e13e67708cca,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_278.mp3,,35,103874,EAEA0-AEA3-B1A2-7A86-0_35_278.mp3
85c07687b37d6123532e58384c21c230,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_279.mp3,,35,1254400,EAEA0-A242-C970-D31B-0_35_279.mp3
f26e106517c3341378336fe7b2327848,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_280.mp3,,35,1125376,EAEA0-7F6F-642B-9FE4-0_35_280.mp3
338b5fd0a8bb48ec1dc7f40991bfa912,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_281.mp3,,35,1063936,EAEA0-AA01-C575-5368-0_35_281.mp3
4f513cb964fe4892c7a07217da498507,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_282.mp3,,35,114338,EAEA0-E160-65A5-8C94-0_35_282.mp3
9736afef8e29fbce88aa1136a343d0d0,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_283.mp3,,35,105794,EAEA0-8C88-97A2-1DD4-0_35_283.mp3
159d4d70f3b0952c6b414004acd67db3,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_284.mp3,,35,1014784,EAEA0-7B8D-AE61-115A-0_35_284.mp3
c0747c6e5b869aa970e56c04d460ba91,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_285.mp3,,35,1180672,EAEA0-8B72-8755-807F-0_35_285.mp3
0fb84946c90e738dd77d6588ff2bab6c,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_286.mp3,,35,762880,EAEA0-289F-0571-2279-0_35_286.mp3
ed81ab293a6878309732bd4922ec87f9,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_287.mp3,,35,1358848,EAEA0-1D48-AAF9-7426-0_35_287.mp3
25897e7ac2a6f258545330ffb719e8d7,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_288.mp3,,35,132578,EAEA0-CA08-195F-58EA-0_35_288.mp3
440efadd2ae54a7fad25c9e5bd5dde70,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_289.mp3,,35,108578,EAEA0-982A-72C2-648A-0_35_289.mp3
bbd01e96d7c8398ac60bcfa39fa7774a,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_290.mp3,,35,125569,EAEA0-3CBC-B629-157B-0_35_290.mp3
30350a21c9c7e6c8cdf75774097b4541,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_291.mp3,,35,1205248,EAEA0-669A-AE94-D238-0_35_291.mp3
e3296a37f02efde7ebd9b95b8a6fdb0e,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_292.mp3,,35,1745920,EAEA0-4D42-F53B-5312-0_35_292.mp3
9f771954c75497761e94d2e9dc9a8e91,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_293.mp3,,35,1604608,EAEA0-5C72-890E-8130-0_35_293.mp3
599334b9ede5029b3ae44c834f8b9292,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_294.mp3,,35,85249,EAEA0-6969-3C9C-2AC9-0_35_294.mp3
73cba98f3a09e94ee5c82cd839bbf13c,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_295.mp3,,35,136316,EAEA0-68C6-B358-581F-0_35_295.mp3
7fe81d250bfc416472993d89a81df113,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_296.mp3,,35,965632,EAEA0-DE8F-DE39-DBE9-0_35_296.mp3
e35d8029eab6a0cd3212530482328b61,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_297.mp3,,35,1684480,EAEA0-1ED0-FCD0-EBB0-0_35_297.mp3
c29b2423139d99dd920b1b19949a2572,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_298.mp3,,35,2176000,EAEA0-FA85-8BBB-2538-0_35_298.mp3
43d1ad90f1bff9d47c8766d4dce374ef,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_299.mp3,,35,109826,EAEA0-5FA9-1AE2-0BB7-0_35_299.mp3
171b46b1293aa918dd9615090dbeade9,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_300.mp3,,35,97922,EAEA0-72D7-1555-6287-0_35_300.mp3
0eab3b3ea0746c1fbb7916963010c841,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_301.mp3,,35,82748,EAEA0-E98D-6BD7-8F78-0_35_301.mp3
350140d75e178b9a2c3ac44b4bcb8523,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_303.mp3,,35,134114,EAEA0-2B98-94B7-A19D-0_35_303.mp3
1b99a41f40e5fb0842fc092aee99fc11,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_304.mp3,,35,98161,EAEA0-9D05-735A-EB57-0_35_304.mp3
ef1af1d390b28f62b402787f7db8794c,Audio of the spoken object language text of examples,audio/mpeg,Examples/35_305.mp3,,35,1211392,EAEA0-1916-0195-8DC7-0_35_305.mp3
d25868b0ab1eb6f5cf608ab5d021df36,Audio of the spoken object language text of examples,audio/mpeg,Examples/50_246.mp3,,50,695852,EAEA0-A06C-29B8-A0F3-0_50_246.mp3
3867a0e40d10c536603f418b7f3f70b5,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_199.mp3,,51,86368,EAEA0-5778-98F3-A45A-0_51_199.mp3
1b41013f2c396988e8160d445550a891,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_200.mp3,,51,451628,EAEA0-373B-4AD9-E7AF-0_51_200.mp3
3a1342ea7acf9cf8d0bb98b852b6c55d,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_201.mp3,,51,139264,EAEA0-AD4F-F4F7-D1D2-0_51_201.mp3
0be185821e41f820f1cd5866b3712c62,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_202.mp3,,51,423980,EAEA0-A3AC-2404-E770-0_51_202.mp3
f34c69012fa725236fc219cf4c9e3e05,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_203.mp3,,51,100356,EAEA0-5AAB-6349-E0BD-0_51_203.mp3
33fa71e1cb5d770d7737db752c619b94,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_204.mp3,,51,111525,EAEA0-E33C-4B0C-7492-0_51_204.mp3
a906eb673e52fedf68fd755e1d134fc1,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_205.mp3,,51,24576,EAEA0-9F51-6A5A-8F1C-0_51_205.mp3
6d7a42f75f484f3f5363523513e61538,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_206.mp3,,51,84173,EAEA0-B38A-3988-8D99-0_51_206.mp3
f355a22cb59f5260a3895f4a7ea501f6,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_207.mp3,,51,108501,EAEA0-6C41-B2A8-6D15-0_51_207.mp3
250dc31463566dc096870e5b15232e68,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_208.mp3,,51,456236,EAEA0-7E8E-5EEA-1F95-0_51_208.mp3
7e14fe19360a5144a6ce466768346d65,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_209.mp3,,51,94826,EAEA0-CB14-3BD6-42B5-0_51_209.mp3
196fd7651be6830dd0ef0730d9f32313,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_210.mp3,,51,83861,EAEA0-14A2-9276-DD1A-0_51_210.mp3
3ce4f0111f2191a19770a5c2525beef6,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_211.mp3,,51,396332,EAEA0-A087-34DC-4A55-0_51_211.mp3
6b19402637127d9b409a240c08348180,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_212.mp3,,51,104322,EAEA0-3823-5313-D772-0_51_212.mp3
b725f8771f4c42eb28a968ee986bd1ac,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_214.mp3,,51,100568,EAEA0-94D8-9919-7C8F-0_51_214.mp3
e940d2ef69f46550a568975ccbb775a0,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_215.mp3,,51,98682,EAEA0-524E-06A4-944E-0_51_215.mp3
075c1c35590879e2a417f4819788a217,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_216.mp3,,51,95554,EAEA0-EF6D-C764-3FE7-0_51_216.mp3
5bcb27b17907add7d5942e01d39922db,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_217.mp3,,51,90024,EAEA0-9106-04DE-CE9F-0_51_217.mp3
8d39b9a1eef65f84536b99ee781d6c98,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_218.mp3,,51,112051,EAEA0-9DAD-1B44-F9B2-0_51_218.mp3
d7bc136f414647df8809184f5b294f66,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_219.mp3,,51,557612,EAEA0-FD8D-1F10-64ED-0_51_219.mp3
5ab14f4481c4cb37d6a5e033083aaf71,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_220.mp3,,51,121027,EAEA0-3C99-A884-4D7D-0_51_220.mp3
f52a6c2c4819d55cc007096426f878b5,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_221.mp3,,51,97020,EAEA0-2E5F-CB60-0FC0-0_51_221.mp3
976845808eefeae88ace6b6f2e5a06da,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_222.mp3,,51,97436,EAEA0-DC74-4D84-DC5E-0_51_222.mp3
bdaf8ea347665cdc215a49a382bdaf40,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_223.mp3,,51,502316,EAEA0-74A6-C065-9A75-0_51_223.mp3
e210716ff36091886127d2e4327d3654,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_224.mp3,,51,488492,EAEA0-9BDD-3859-93E4-0_51_224.mp3
4690a6a810d1d22c3c66d042eb35671a,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_225.mp3,,51,511532,EAEA0-6EF5-1C94-E596-0_51_225.mp3
cd30591d22e03c65498bc22bf0561396,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_226.mp3,,51,571436,EAEA0-1B18-AD89-7D6E-0_51_226.mp3
6bac98226f74282ba135a076cd67c701,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_227.mp3,,51,400940,EAEA0-D51D-F22B-6B7E-0_51_227.mp3
5cb000cc8720b69bad9c77587439090b,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_228.mp3,,51,502316,EAEA0-9F5A-DB25-7293-0_51_228.mp3
f71a39185e2a3577860232ac5a43e30c,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_229.mp3,,51,110168,EAEA0-E54E-F32F-8612-0_51_229.mp3
7938d8366e800b139db637f2c65a6d3f,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_230.mp3,,51,529964,EAEA0-D440-2589-5053-0_51_230.mp3
3a0aaa5f2ee13881b3a5fd19b7c80e94,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_231.mp3,,51,447020,EAEA0-B413-8B91-8171-0_51_231.mp3
6310f0b0bbf70adf1d09489d346fe1aa,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_232.mp3,,51,516140,EAEA0-6D47-71C7-3F55-0_51_232.mp3
8759571305dc54bd809997f829bc71c5,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_233.mp3,,51,94719,EAEA0-6016-9696-A1FE-0_51_233.mp3
323177bd76a6378ff321c7cee66f38d7,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_234.mp3,,51,94615,EAEA0-48E7-AFA8-109A-0_51_234.mp3
cc9a0fded6a87ebbac4ec8f8b61de5d7,Audio of the spoken object language text of examples,audio/mpeg,Examples/51_235.mp3,,51,428588,EAEA0-DF10-DC71-8617-0_51_235.mp3
