pk,jsondata,value_pk,sentence_pk,description,version
2618,,6292,18425,,1
2619,,6293,18426,,1
2620,,6294,18427,,1
2621,,6295,18428,,1
2622,,6296,18429,,1
2623,,6297,18430,,1
2624,,6298,18431,,1
2625,,6328,18432,,1
2626,,6334,18433,,1
2627,,6339,18434,,1
2628,,6349,18435,,1
2629,,6353,18436,,1
2630,,6354,18437,,1
2631,,6355,18438,,1
2632,,6356,18439,,1
2633,,6357,18440,,1
2634,,6414,18441,,1
2635,,6415,18442,,1
2636,,6416,18443,,1
2637,,6417,18444,,1
2638,,6418,18445,,1
2639,,6419,18446,,1
2640,,6420,18447,,1
2641,,6421,18448,,1
2642,,6423,18449,,1
2643,,6424,18450,,1
2644,,6425,18451,,1
2645,,6427,18452,,1
2646,,6429,18453,,1
2647,,6431,18454,,1
2648,,6432,18455,,1
2649,,6433,18456,,1
2650,,6434,18457,,1
2651,,6435,18458,,1
2652,,6438,18459,,1
2653,,6452,18460,,1
2654,,6453,18461,,1
2655,,6454,18462,,1
2656,,6455,18463,,1
2657,,6456,18464,,1
2658,,6457,18465,,1
2659,,6463,18466,,1
2660,,6464,18467,,1
2661,,6465,18468,,1
2662,,6466,18469,,1
2663,,6467,18470,,1
2664,,6468,18471,,1
2665,,6469,18472,,1
2666,,6470,18473,,1
2667,,6471,18474,,1
2668,,6472,18475,,1
2669,,6473,18476,,1
2670,,6474,18477,,1
2671,,6480,18478,,1
2672,,6482,18479,,1
2673,,6485,18480,,1
2674,,6488,18481,,1
2675,,6490,18482,,1
2676,,6493,18483,,1
2677,,6503,18484,,1
2678,,6579,18485,,1
2679,,6580,18486,,1
2680,,6581,18487,,1
2681,,6582,18488,,1
2682,,6583,18489,,1
2683,,6584,18490,,1
2684,,6585,18491,,1
2685,,6586,18492,,1
2686,,6587,18493,,1
2687,,6589,18494,,1
2688,,6590,18495,,1
2689,,6593,18496,,1
2690,,6594,18497,,1
2691,,6595,18498,,1
2692,,6597,18499,,1
2693,,6599,18500,,1
2694,,6600,18501,,1
2695,,6601,18502,,1
2696,,6602,18503,,1
2697,,6603,18504,,1
2698,,6604,18505,,1
2699,,6609,18506,,1
2700,,6612,18507,,1
2701,,6614,18508,,1
2702,,6623,18509,,1
2703,,6656,18510,,1
2704,,6682,18511,,1
2705,,6683,18512,,1
2706,,6684,18513,,1
2707,,6687,18514,,1
2708,,6689,18515,,1
2709,,6690,18516,,1
2710,,6703,18517,,1
2711,,6708,18518,,1
2712,,7169,18519,,1
2713,,7212,18520,,1
2714,,7213,18521,,1
2715,,7214,18522,,1
2716,,7215,18523,,1
2717,,7216,18524,,1
2718,,7218,18525,,1
2719,,18072,17251,,1
2720,,18073,17227,,1
2721,,18076,16748,,1
2722,,18077,16634,,1
2723,,18081,18233,,1
2724,,18082,18375,,1
2725,,18083,16799,,1
2726,,18084,16836,,1
2727,,18086,16918,,1
2728,,18089,18345,,1
2729,,18093,15969,,1
2730,,18094,17991,,1
2731,,18095,17901,,1
2732,,18096,16020,,1
2733,,18097,18469,,1
2734,,18098,17597,,1
2735,,18099,17830,,1
2736,,18102,16142,,1
2737,,18103,16178,,1
2738,,18107,16245,,1
2739,,18108,16565,,1
2740,,18109,18029,,1
2741,,18110,17325,,1
2742,,18111,17671,,1
2743,,18112,17362,,1
2744,,18115,16287,,1
2745,,18116,17030,,1
2746,,18117,16326,,1
2747,,18118,16377,,1
2748,,18119,17934,,1
2749,,18120,17469,,1
2750,,18122,16441,,1
2751,,18123,16479,,1
2752,,18125,17072,,1
2753,,18126,16526,,1
2754,,18127,18106,,1
2755,,18128,16602,,1
2756,,18129,17631,,1
2757,,18131,17107,,1
2758,,18133,17156,,1
2759,,18134,17191,,1
2760,,18135,16659,,1
2761,,18138,16708,,1
2762,,18139,17568,,1
2763,,18140,17548,,1
2764,,18143,18075,,1
2765,,18145,17792,,1
2766,,18146,18287,,1
2767,,18147,18171,,1
2768,,18148,17263,,1
2769,,18151,15838,,1
2770,,18152,16752,,1
2771,,18153,16642,,1
2772,,18159,16811,,1
2773,,18161,16875,,1
2774,,18162,16920,,1
2775,,18163,15910,,1
2776,,18164,16956,,1
2777,,18172,16030,,1
2778,,18177,16112,,1
2779,,18179,16188,,1
2780,,18181,17515,,1
2781,,18186,17341,,1
2782,,18189,17758,,1
2783,,18190,16977,,1
2784,,18195,17941,,1
2785,,18199,16489,,1
2786,,18200,17441,,1
2787,,18202,16538,,1
2788,,18206,17974,,1
2789,,18209,17168,,1
2790,,18213,18414,,1
2791,,18215,17577,,1
2792,,18218,17716,,1
2793,,18219,18085,,1
2794,,18220,18270,,1
2795,,18223,18154,,1
2796,,18224,17248,,1
2797,,18225,17219,,1
2798,,18227,15827,,1
2799,,18229,16631,,1
2800,,18231,17870,,1
2801,,18232,16765,,1
2802,,18233,18230,,1
2803,,18237,16852,,1
2804,,18239,15900,,1
2805,,18241,18342,,1
2806,,18242,15934,,1
2807,,18244,18205,,1
2808,,18245,15966,,1
2809,,18246,18000,,1
2810,,18248,16017,,1
2811,,18250,17594,,1
2812,,18251,17827,,1
2813,,18252,16060,,1
2814,,18253,16098,,1
2815,,18254,16139,,1
2816,,18255,16175,,1
2817,,18256,17389,,1
2818,,18257,17504,,1
2819,,18259,16242,,1
2820,,18261,18038,,1
2821,,18262,17327,,1
2822,,18263,17668,,1
2823,,18264,17361,,1
2824,,18265,17743,,1
2825,,18266,17001,,1
2826,,18267,16284,,1
2827,,18268,17027,,1
2828,,18269,16323,,1
2829,,18270,16374,,1
2830,,18272,17474,,1
2831,,18273,18519,,1
2832,,18276,17425,,1
2833,,18277,17069,,1
2834,,18278,16523,,1
2835,,18279,18103,,1
2836,,18280,16599,,1
2837,,18283,17114,,1
2838,,18285,17152,,1
2839,,18287,16656,,1
2840,,18288,16682,,1
2841,,18289,18402,,1
2842,,18290,16705,,1
2843,,18292,17545,,1
2844,,18294,17704,,1
2845,,18295,18072,,1
2846,,18296,18259,,1
2847,,18297,17789,,1
2848,,18299,18151,,1
2849,,18300,17244,,1
2850,,18302,18325,,1
2851,,18303,15824,,1
2852,,18306,18522,,1
2853,,18308,16763,,1
2854,,18309,18228,,1
2855,,18310,18373,,1
2856,,18311,16794,,1
2857,,18313,16883,,1
2858,,18314,16907,,1
2859,,18316,16939,,1
2860,,18320,18202,,1
2861,,18321,15964,,1
2862,,18322,17996,,1
2863,,18323,17896,,1
2864,,18324,16015,,1
2865,,18325,18464,,1
2866,,18326,17590,,1
2867,,18327,17824,,1
2868,,18328,16056,,1
2869,,18329,16096,,1
2870,,18330,16136,,1
2871,,18331,16172,,1
2872,,18332,17386,,1
2873,,18333,17502,,1
2874,,18334,16209,,1
2875,,18335,16239,,1
2876,,18336,16560,,1
2877,,18337,18034,,1
2878,,18338,17312,,1
2879,,18339,17664,,1
2880,,18340,17351,,1
2881,,18341,17740,,1
2882,,18342,16991,,1
2883,,18343,16282,,1
2884,,18344,17023,,1
2885,,18345,16320,,1
2886,,18347,17931,,1
2887,,18349,16413,,1
2888,,18350,16437,,1
2889,,18351,16474,,1
2890,,18352,17423,,1
2891,,18353,17065,,1
2892,,18354,16520,,1
2893,,18355,18102,,1
2894,,18356,16597,,1
2895,,18357,17625,,1
2896,,18358,17962,,1
2897,,18361,17149,,1
2898,,18365,18399,,1
2899,,18366,16702,,1
2900,,18369,17291,,1
2901,,18370,17702,,1
2902,,18371,18068,,1
2903,,18374,18297,,1
2904,,8193,1872,,1
2905,,8129,6651,,1
2906,,8127,8012,,1
2907,,8127,8011,,1
2908,,8077,2555,,1
2909,,8077,2558,,1
2910,,8077,2556,,1
2911,,8077,2557,,1
2912,,8078,2819,,1
2913,,8089,4055,,1
2914,,8125,7720,,1
2915,,8092,4309,,1
2916,,8183,13215,,1
2917,,8131,8445,,1
2918,,8131,8447,,1
2919,,8185,13337,,1
2920,,8102,5308,,1
2921,,8142,9493,,1
2922,,8142,2819,,1
2923,,8158,11367,,1
2924,,8098,5016,,1
2925,,8098,5015,,1
2926,,8159,11530,,1
2927,,8159,11531,,1
2928,,8182,13123,,1
2929,,8162,11777,,1
2930,,8162,11775,,1
2931,,8086,3647,,1
2932,,8124,7624,,1
2933,,8088,3931,,1
2934,,8088,1319,,1
2935,,8088,3932,,1
2936,,8088,3933,,1
2937,,8070,1676,,1
2938,,8070,1677,,1
2939,,8070,1678,,1
2940,,8070,1679,,1
2941,,8101,206,,1
2942,,8101,5189,,1
2943,,8068,1509,,1
2944,,8068,1510,,1
2945,,8069,1508,,1
2946,,8080,3104,,1
2947,,8080,3105,,1
2948,,8082,3318,,1
2949,,8083,3317,,1
2950,,8082,3105,,1
2951,,8089,1419,,1
2952,,8099,5017,,1
2953,,8125,7719,,1
2954,,8132,8446,,1
2955,,8100,3820,,1
2956,,8100,207,,1
2957,,8160,11655,,1
2958,,8184,13336,,1
2959,,8186,13338,,1
2960,,8201,14526,,1
2961,,8201,7858,,1
2962,,8203,14808,,1
2963,,8066,1320,,1
2964,,8067,1419,,1
2965,,8061,740,,1
2966,,8061,741,,1
2967,,8061,742,,1
2968,,8061,743,,1
2969,,8197,14033,,1
2970,,8198,14120,,1
2971,,8065,1319,,1
2972,,8199,14244,,1
2973,,8199,14245,,1
2974,,8202,14669,,1
2975,,8202,14670,,1
2976,,8138,9066,,1
2977,,8189,13611,,1
2978,,8093,4396,,1
2979,,8093,1508,,1
2980,,8093,4397,,1
2981,,8104,5463,,1
2982,,8104,5462,,1
2983,,8085,3317,,1
2984,,8097,3104,,1
2985,,8112,3820,,1
2986,,8094,4576,,1
2987,,8094,4577,,1
2988,,8141,9338,,1
2989,,8115,6500,,1
2990,,8096,4767,,1
2991,,8123,7369,,1
2992,,8123,7366,,1
2993,,8123,7368,,1
2994,,8108,5814,,1
2995,,8096,4768,,1
2996,,8111,1013,,1
2997,,8113,3933,,1
2998,,8113,6245,,1
2999,,8114,6394,,1
3000,,8114,3820,,1
3001,,8116,6652,,1
3002,,8116,6651,,1
3003,,8121,7190,,1
3004,,8204,14946,,1
3005,,8085,3541,,1
3006,,8090,4186,,1
3007,,8115,6396,,1
3008,,8120,7100,,1
3009,,8121,7189,,1
3010,,8122,7366,,1
3011,,8139,9067,,1
3012,,8140,3820,,1
3013,,8140,9196,,1
3014,,8141,9196,,1
3015,,8204,14947,,1
3016,,8204,2932,,1
3017,,8205,8445,,1
3018,,8205,15200,,1
3019,,8205,11939,,1
3020,,8122,7367,,1
3021,,8154,1419,,1
3022,,8154,11001,,1
3023,,8152,10645,,1
3024,,8130,7719,,1
3025,,8170,12250,,1
3026,,8177,12680,,1
3027,,8149,10644,,1
3028,,8149,10645,,1
3029,,8149,10646,,1
3030,,8149,10647,,1
3031,,8149,10648,,1
3032,,8118,6968,,1
3033,,8136,8831,,1
3034,,8105,5579,,1
3035,,8148,10314,,1
3036,,8148,10165,,1
3037,,8148,8447,,1
3038,,8148,10164,,1
3039,,8073,2058,,1
3040,,8175,12535,,1
3041,,8192,13807,,1
3042,,8107,5730,,1
3043,,8107,5731,,1
3044,,8146,9637,,1
3045,,8146,5015,,1
3046,,8135,1509,,1
3047,,8174,12358,,1
3048,,8143,207,,1
3049,,8143,9637,,1
3050,,8143,9639,,1
3051,,8143,9636,,1
3052,,8143,9638,,1
3053,,8150,7855,,1
3054,,8076,2446,,1
3055,,8076,2447,,1
3056,,8147,10164,,1
3057,,8147,10165,,1
3058,,8133,8580,,1
3059,,8087,3821,,1
3060,,8087,3820,,1
3061,,8106,5729,,1
3062,,8145,9946,,1
3063,,8145,9947,,1
3064,,8151,1679,,1
3065,,8153,10863,,1
3066,,8153,10862,,1
3067,,8164,11940,,1
3068,,8164,11939,,1
3069,,8168,12105,,1
3070,,8167,12104,,1
3071,,8169,8445,,1
3072,,8169,12247,,1
3073,,8172,12249,,1
3074,,8173,12357,,1
3075,,8176,12536,,1
3076,,8165,11942,,1
3077,,8180,13001,,1
3078,,8191,13674,,1
3079,,8190,13673,,1
3080,,8105,5580,,1
3081,,8064,1169,,1
3082,,8064,1170,,1
3083,,8058,206,,1
3084,,8062,897,,1
3085,,8063,1014,,1
3086,,8060,582,,1
3087,,8060,581,,1
3088,,8059,400,,1
3089,,8059,401,,1
3090,,8194,13929,,1
3091,,8056,17,,1
3092,,8057,207,,1
3093,,8063,1013,,1
3094,,8057,208,,1
3095,,8075,1419,,1
3096,,8075,2271,,1
3097,,8085,3540,,1
3098,,8086,2932,,1
3099,,8091,743,,1
3100,,8103,5309,,1
3101,,8103,5310,,1
3102,,8102,5311,,1
3103,,8111,6078,,1
3104,,8111,2933,,1
3105,,8114,6395,,1
3106,,8120,7101,,1
3107,,8071,1872,,1
3108,,8128,8175,,1
3109,,8134,8581,,1
3110,,8137,8932,,1
3111,,8144,9797,,1
3112,,8144,9796,,1
3113,,8167,11775,,1
3114,,8171,12248,,1
3115,,8162,11776,,1
3116,,8162,11778,,1
3117,,8166,11941,,1
3118,,8161,11779,,1
3119,,8200,14380,,1
3120,,8181,13002,,1
3121,,8182,13002,,1
3122,,11433,8223,,1
3123,,11381,2712,,1
3124,,11381,2714,,1
3125,,11381,2713,,1
3126,,11379,2358,,1
3127,,11379,2355,,1
3128,,11379,2354,,1
3129,,11382,2870,,1
3130,,11487,13291,,1
3131,,11487,13293,,1
3132,,11487,13294,,1
3133,,11437,8519,,1
3134,,11488,13407,,1
3135,,11488,13408,,1
3136,,11376,2032,,1
3137,,11449,9568,,1
3138,,11449,9569,,1
3139,,11449,9570,,1
3140,,11449,9571,,1
3141,,11468,11715,,1
3142,,11468,11716,,1
3143,,11468,11717,,1
3144,,11466,11463,,1
3145,,11466,11464,,1
3146,,11466,11462,,1
3147,,11371,1594,,1
3148,,11371,1598,,1
3149,,11371,1595,,1
3150,,11371,1597,,1
3151,,11404,5119,,1
3152,,11467,11604,,1
3153,,11467,11605,,1
3154,,11467,11606,,1
3155,,11486,13162,,1
3156,,11469,11848,,1
3157,,11469,11849,,1
3158,,11429,7672,,1
3159,,11392,3995,,1
3160,,11392,3996,,1
3161,,11392,3997,,1
3162,,11392,3998,,1
3163,,11373,1780,,1
3164,,11373,1781,,1
3165,,11373,1782,,1
3166,,11373,1783,,1
3167,,11406,5249,,1
3168,,11406,5251,,1
3169,,11406,5250,,1
3170,,11374,1784,,1
3171,,11378,2208,,1
3172,,11384,3227,,1
3173,,11384,3228,,1
3174,,11389,3745,,1
3175,,11389,3746,,1
3176,,11404,5121,,1
3177,,11405,5252,,1
3178,,11405,5253,,1
3179,,11407,5402,,1
3180,,11407,5403,,1
3181,,11430,7789,,1
3182,,11430,7790,,1
3183,,11431,7944,,1
3184,,11431,7945,,1
3185,,11432,8093,,1
3186,,11432,8094,,1
3187,,11434,8305,,1
3188,,11434,8306,,1
3189,,11437,8520,,1
3190,,11465,11460,,1
3191,,11465,11461,,1
3192,,11470,11850,,1
3193,,11470,11851,,1
3194,,11489,13409,,1
3195,,11489,13410,,1
3196,,11378,2209,,1
3197,,11429,7673,,1
3198,,11431,7946,,1
3199,,11432,7672,,1
3200,,11486,13161,,1
3201,,11503,14599,,1
3202,,11503,14600,,1
3203,,11503,14601,,1
3204,,11506,14871,,1
3205,,11506,14872,,1
3206,,11506,14873,,1
3207,,11506,14875,,1
3208,,11369,1372,,1
3209,,11370,1468,,1
3210,,11364,819,,1
3211,,11500,14186,,1
3212,,11500,14187,,1
3213,,11500,14188,,1
3214,,11499,14080,,1
3215,,11501,14323,,1
3216,,11501,14324,,1
3217,,11504,14748,,1
3218,,11504,14749,,1
3219,,11364,820,,1
3220,,11446,9134,,1
3221,,11492,13645,,1
3222,,11492,13646,,1
3223,,11492,13647,,1
3224,,11395,4258,,1
3225,,11395,4259,,1
3226,,11422,6906,,1
3227,,11422,6907,,1
3228,,11422,6908,,1
3229,,11388,3590,,1
3230,,11416,6119,,1
3231,,11416,6120,,1
3232,,11491,13550,,1
3233,,11491,13552,,1
3234,,11464,11327,,1
3235,,11464,11328,,1
3236,,11415,6044,,1
3237,,11399,4650,,1
3238,,11419,6455,,1
3239,,11420,6586,,1
3240,,11427,7503,,1
3241,,11427,7504,,1
3242,,11427,7501,,1
3243,,11427,7502,,1
3244,,11421,6750,,1
3245,,11421,6751,,1
3246,,11421,6752,,1
3247,,11421,6753,,1
3248,,11418,6326,,1
3249,,11418,6327,,1
3250,,11418,6328,,1
3251,,11400,4731,,1
3252,,11400,4732,,1
3253,,11413,5917,,1
3254,,11375,1943,,1
3255,,11388,3591,,1
3256,,11394,4260,,1
3257,,11396,4261,,1
3258,,11399,4651,,1
3259,,11401,4128,,1
3260,,11401,4873,,1
3261,,11402,4129,,1
3262,,11402,4962,,1
3263,,11417,5918,,1
3264,,11419,6456,,1
3265,,11420,6585,,1
3266,,11426,7273,,1
3267,,11426,7275,,1
3268,,11428,7500,,1
3269,,11447,9270,,1
3270,,11447,9271,,1
3271,,11463,11251,,1
3272,,11490,13551,,1
3273,,11375,314,,1
3274,,11428,7506,,1
3275,,11427,7508,,1
3276,,11428,7509,,1
3277,,11447,9272,,1
3278,,11490,13553,,1
3279,,11461,11065,,1
3280,,11461,11066,,1
3281,,11390,3878,,1
3282,,11390,3879,,1
3283,,11390,3880,,1
3284,,11458,10753,,1
3285,,11436,8397,,1
3286,,11436,8394,,1
3287,,11473,12181,,1
3288,,11482,12735,,1
3289,,11482,12736,,1
3290,,11456,10748,,1
3291,,11456,10749,,1
3292,,11423,7031,,1
3293,,11443,8887,,1
3294,,11410,5662,,1
3295,,11410,5663,,1
3296,,11455,10386,,1
3297,,11455,10387,,1
3298,,11455,10388,,1
3299,,11377,2108,,1
3300,,11479,12614,,1
3301,,11495,13846,,1
3302,,11495,13847,,1
3303,,11411,5776,,1
3304,,11411,5777,,1
3305,,11444,9004,,1
3306,,11453,10115,,1
3307,,11453,10116,,1
3308,,11453,10117,,1
3309,,11453,10118,,1
3310,,11453,10119,,1
3311,,11440,8778,,1
3312,,11440,8777,,1
3313,,11478,12453,,1
3314,,11478,12455,,1
3315,,11478,12454,,1
3316,,11450,9722,,1
3317,,11450,9723,,1
3318,,11450,9724,,1
3319,,11450,9725,,1
3320,,11457,10751,,1
3321,,11484,12977,,1
3322,,11484,12978,,1
3323,,11380,2502,,1
3324,,11452,10023,,1
3325,,11454,10246,,1
3326,,11485,13069,,1
3327,,11485,13070,,1
3328,,11451,9879,,1
3329,,11494,13742,,1
3330,,11387,3496,,1
3331,,11387,3228,,1
3332,,11391,3881,,1
3333,,11391,3882,,1
3334,,11409,5660,,1
3335,,11412,5778,,1
3336,,11412,5779,,1
3337,,11435,8396,,1
3338,,11435,8395,,1
3339,,11439,8646,,1
3340,,11438,8647,,1
3341,,11441,8775,,1
3342,,11441,8776,,1
3343,,11444,9005,,1
3344,,11443,8888,,1
3345,,11451,9880,,1
3346,,11454,10247,,1
3347,,11460,10941,,1
3348,,11459,10942,,1
3349,,11460,10943,,1
3350,,11462,10754,,1
3351,,11462,11167,,1
3352,,11474,12179,,1
3353,,11476,12308,,1
3354,,11477,12456,,1
3355,,11481,10755,,1
3356,,11439,8648,,1
3357,,11438,8649,,1
3358,,11444,9006,,1
3359,,11457,10752,,1
3360,,11481,12737,,1
3361,,11493,13744,,1
3362,,11493,13745,,1
3363,,11410,5661,,1
3364,,11367,1251,,1
3365,,11360,314,,1
3366,,11360,313,,1
3367,,11365,957,,1
3368,,11366,1088,,1
3369,,11363,662,,1
3370,,11359,109,,1
3371,,11359,110,,1
3372,,11362,491,,1
3373,,11361,490,,1
3374,,11368,1252,,1
3375,,11366,1089,,1
3376,,11372,1596,,1
3377,,11372,1599,,1
3378,,11377,2109,,1
3379,,11379,2356,,1
3380,,11379,2357,,1
3381,,11379,2353,,1
3382,,11379,2359,,1
3383,,11381,2715,,1
3384,,11381,2716,,1
3385,,11487,13290,,1
3386,,11487,13292,,1
3387,,11382,2871,,1
3388,,11386,3390,,1
3389,,11386,3391,,1
3390,,11388,3592,,1
3391,,11389,3747,,1
3392,,11389,3748,,1
3393,,11389,3749,,1
3394,,11395,4263,,1
3395,,11395,4264,,1
3396,,11395,4262,,1
3397,,11395,4265,,1
3398,,11398,4491,,1
3399,,11398,4492,,1
3400,,11398,1251,,1
3401,,11399,4652,,1
3402,,11400,4733,,1
3403,,11404,5120,,1
3404,,11408,5520,,1
3405,,11409,5664,,1
3406,,11418,6329,,1
3407,,11426,7276,,1
3408,,11426,7274,,1
3409,,11427,7510,,1
3410,,11428,7511,,1
3411,,11428,7507,,1
3412,,11428,7505,,1
3413,,11433,8224,,1
3414,,11439,8650,,1
3415,,11438,8651,,1
3416,,11438,8652,,1
3417,,11440,8781,,1
3418,,11448,9401,,1
3419,,11448,9402,,1
3420,,11448,9270,,1
3421,,11448,9404,,1
3422,,11448,9405,,1
3423,,11464,11329,,1
3424,,11470,11852,,1
3425,,11472,12024,,1
3426,,11476,12306,,1
3427,,11474,12180,,1
3428,,11472,12025,,1
3429,,11472,9134,,1
3430,,11480,12615,,1
3431,,11493,13748,,1
3432,,11493,13743,,1
3433,,11397,4349,,1
3434,,11397,4350,,1
3435,,11505,14874,,1
3436,,11508,15318,,1
3437,,11480,12616,,1
3438,,11464,11330,,1
3439,,11456,10750,,1
3440,,11442,8782,,1
3441,,11433,8225,,1
3442,,11389,3750,,1
3443,,15647,8320,,1
3444,,15647,10529,,1
3445,,15584,3774,,1
3446,,15584,3776,,1
3447,,15584,3775,,1
3448,,15618,7680,,1
3449,,15618,7681,,1
3450,,15673,12982,,1
3451,,15673,12983,,1
3452,,15673,12984,,1
3453,,15617,7556,,1
3454,,15617,7557,,1
3455,,15655,11258,,1
3456,,15655,11259,,1
3457,,15655,11260,,1
3458,,15642,10268,,1
3459,,15642,10263,,1
3460,,15627,8668,,1
3461,,15568,1813,,1
3462,,15568,1815,,1
3463,,15568,1814,,1
3464,,15568,1816,,1
3465,,15695,15127,,1
3466,,15695,15128,,1
3467,,15695,15129,,1
3468,,15695,1815,,1
3469,,15695,15130,,1
3470,,15674,13085,,1
3471,,15674,13086,,1
3472,,15674,13087,,1
3473,,15674,13088,,1
3474,,15674,13089,,1
3475,,15682,13767,,1
3476,,15682,13768,,1
3477,,15682,13769,,1
3478,,15682,13770,,1
3479,,15682,13771,,1
3480,,15563,1274,,1
3481,,15563,1275,,1
3482,,15563,1276,,1
3483,,15557,344,,1
3484,,15557,345,,1
3485,,15557,346,,1
3486,,15557,347,,1
3487,,15557,348,,1
3488,,15633,9148,,1
3489,,15633,9149,,1
3490,,15591,4523,,1
3491,,15591,4524,,1
3492,,15591,4525,,1
3493,,15591,4526,,1
3494,,15694,14892,,1
3495,,15694,14893,,1
3496,,15623,8237,,1
3497,,15564,1395,,1
3498,,15564,1396,,1
3499,,15564,1397,,1
3500,,15564,1398,,1
3501,,15564,1399,,1
3502,,15561,969,,1
3503,,15561,970,,1
3504,,15561,971,,1
3505,,15561,972,,1
3506,,15561,973,,1
3507,,15621,8119,,1
3508,,15621,8120,,1
3509,,15621,8121,,1
3510,,15621,8122,,1
3511,,15562,1104,,1
3512,,15562,1105,,1
3513,,15562,1106,,1
3514,,15562,1107,,1
3515,,15562,1108,,1
3516,,15646,10787,,1
3517,,15646,10788,,1
3518,,15646,10789,,1
3519,,15589,4366,,1
3520,,15589,4367,,1
3521,,15560,846,,1
3522,,15560,847,,1
3523,,15560,848,,1
3524,,15560,849,,1
3525,,15560,850,,1
3526,,15626,8545,,1
3527,,15626,3262,,1
3528,,15626,4283,,1
3529,,15558,521,,1
3530,,15558,522,,1
3531,,15558,523,,1
3532,,15558,524,,1
3533,,15677,13432,,1
3534,,15677,13433,,1
3535,,15677,2513,,1
3536,,15677,13434,,1
3537,,15599,5425,,1
3538,,15599,5426,,1
3539,,15645,10407,,1
3540,,15579,3051,,1
3541,,15579,3052,,1
3542,,15636,9593,,1
3543,,15635,9435,,1
3544,,15635,9436,,1
3545,,15635,9437,,1
3546,,15658,11735,,1
3547,,15658,11736,,1
3548,,15602,5688,,1
3549,,15602,5794,,1
3550,,15657,11492,,1
3551,,15657,11493,,1
3552,,15580,3262,,1
3553,,15580,3263,,1
3554,,15580,3264,,1
3555,,15567,1625,,1
3556,,15594,4895,,1
3557,,15594,4896,,1
3558,,15628,8795,,1
3559,,15665,12483,,1
3560,,15665,12484,,1
3561,,15665,12485,,1
3562,,15665,12486,,1
3563,,15665,12487,,1
3564,,15559,683,,1
3565,,15565,1479,,1
3566,,15565,1480,,1
3567,,15567,1626,,1
3568,,15567,1627,,1
3569,,15567,1628,,1
3570,,15559,682,,1
3571,,15580,3265,,1
3572,,15581,3404,,1
3573,,15582,3510,,1
3574,,15585,3899,,1
3575,,15586,4020,,1
3576,,15586,4021,,1
3577,,15587,4148,,1
3578,,15587,4149,,1
3579,,15588,4279,,1
3580,,15588,4280,,1
3581,,15590,4368,,1
3582,,15592,4661,,1
3583,,15592,4662,,1
3584,,15593,4741,,1
3585,,15596,5147,,1
3586,,15598,5270,,1
3587,,15598,5271,,1
3588,,15603,5951,,1
3589,,15603,5952,,1
3590,,15607,6353,,1
3591,,15607,5951,,1
3592,,15608,6462,,1
3593,,15608,6463,,1
3594,,15611,6772,,1
3595,,15611,6773,,1
3596,,15613,7045,,1
3597,,15613,7046,,1
3598,,15619,7805,,1
3599,,15620,7963,,1
3600,,15620,7964,,1
3601,,15556,129,,1
3602,,15556,130,,1
3603,,15575,2513,,1
3604,,15622,8238,,1
3605,,15625,8414,,1
3606,,15631,9027,,1
3607,,15634,9292,,1
3608,,15634,9293,,1
3609,,15636,8546,,1
3610,,15638,9896,,1
3611,,15638,9898,,1
3612,,15640,682,,1
3613,,15640,9751,,1
3614,,15641,10266,,1
3615,,15644,10267,,1
3616,,15649,10612,,1
3617,,15651,10961,,1
3618,,15652,11087,,1
3619,,15653,11088,,1
3620,,15661,12052,,1
3621,,15662,12206,,1
3622,,15670,12749,,1
3623,,15671,12750,,1
3624,,15675,2388,,1
3625,,15675,13177,,1
3626,,15676,6927,,1
3627,,15676,13306,,1
3628,,15678,13435,,1
3629,,15689,14205,,1
3630,,15693,14768,,1
3631,,15575,2514,,1
3632,,15652,11089,,1
3633,,15556,134,,1
3634,,15573,2222,,1
3635,,15573,2223,,1
3636,,15583,3404,,1
3637,,15583,2389,,1
3638,,15582,3511,,1
3639,,15588,4282,,1
3640,,15601,5688,,1
3641,,15605,6129,,1
3642,,15605,6130,,1
3643,,15609,6353,,1
3644,,15609,5951,,1
3645,,15614,7091,,1
3646,,15614,7092,,1
3647,,15616,7305,,1
3648,,15616,7306,,1
3649,,15616,7308,,1
3650,,15617,7558,,1
3651,,15619,7806,,1
3652,,15625,8415,,1
3653,,15632,9029,,1
3654,,15637,9750,,1
3655,,15637,9751,,1
3656,,15637,9753,,1
3657,,15639,10039,,1
3658,,15639,1479,,1
3659,,15643,10265,,1
3660,,15661,1106,,1
3661,,15665,12488,,1
3662,,15665,12489,,1
3663,,15680,13574,,1
3664,,15681,13654,,1
3665,,15681,13655,,1
3666,,15683,13859,,1
3667,,15684,13911,,1
3668,,15689,14206,,1
3669,,15689,14207,,1
3670,,15697,15347,,1
3671,,15697,15348,,1
3672,,15698,15456,,1
3673,,15698,15457,,1
3674,,15572,2121,,1
3675,,15566,1627,,1
3676,,15570,683,,1
3677,,15570,1956,,1
3678,,15572,2120,,1
3679,,15573,2221,,1
3680,,15574,2388,,1
3681,,15574,2385,,1
3682,,15574,2387,,1
3683,,15574,2386,,1
3684,,15574,2221,,1
3685,,15574,2389,,1
3686,,15575,2515,,1
3687,,15574,2390,,1
3688,,15574,2391,,1
3689,,15578,2887,,1
3690,,15577,2888,,1
3691,,15579,3053,,1
3692,,15579,3054,,1
3693,,15579,3049,,1
3694,,15579,3050,,1
3695,,15583,3264,,1
3696,,15585,3898,,1
